#SKILL
Wearoff      The hail of ice rapidly melts and evaporates into nothingness.~
Hitchar      A glistening hail of ice encompasses $N.~
Hitvict      A glistening hail of ice encompasses you.~
Hitroom      A glistening hail of ice encompasses $N.~
Affect       '(l*4)+8' 26 'iceshield' 268435456
Minlevel     22
End

#SKILL
Name         identify~
Type         Spell
Flags        0
Minpos       8
Slot         53
Mana         12
Rounds       24
Code         spell_identify
Dammsg       ~
Wearoff      !Identify!~
Minlevel     10
End

#SKILL
Name         ill fortune~
Type         Spell
Flags        12582912
Target       1
Minpos       7
Slot         108
Mana         40
Rounds       13
Code         spell_smaug
Dammsg       ~
Wearoff      Your ill luck finally fades away.~
Hitchar      $N's luck suddenly turns ill.~
Hitvict      Your luck suddenly turns ill.~
Hitroom      $N's luck suddenly turns ill.~
Immchar      Your spell has no effect upon $N.~
Affect       'l*18' 31 '-3' 0
Minlevel     40
End

#SKILL
Name         inertial barrier~
Type         Spell
Flags        488
Target       3
Minpos       7
Slot         508
Mana         30
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The elastic air about you dwindles into nothing.~
Hitvict      The air about you thickens into an inpenitrable bubble.~
Affect       'l*15' 26 'protect' 0
Minlevel     51
End

#SKILL
Name         infravision~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         77
Mana         5
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer see in the dark.~
Hitchar      $N's eyes dart about as they grow accustomed to infravision.~
Hitvict      Heat appears red through your eyes.~
Hitroom      $N's eyes dart about as they grow accustomed to infravision.~
Affect       'l*24' 26 'infravision' 512
Minlevel     2
End

#SKILL
Name         inner warmth~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         213
Mana         65
Rounds       8
Code         spell_smaug
Dammsg       ~
Wearoff      The magical warmth within you subsides.~
Hitchar      A mysterious warmth radiates from $N...~
Hitvict      A comforting warmth spreads through your frame.~
Hitroom      A mysterious warmth radiates from $N...~
Affect       'l*23' 27 '2' 0
Minlevel     20
End

#SKILL
Name         invis~
Type         Spell
Flags        0
Minpos       8
Slot         29
Mana         5
Rounds       12
Code         spell_invis
Dammsg       ~
Wearoff      You are no longer invisible.~
Hitchar      $N fades from existence.~
Hitvict      You fade from existence.~
Hitroom      $N fades from existence.~
Affect       'l*11' 26 'invis' 2
Minlevel     3
End

#SKILL
Name         kindred strength~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         39
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your vampiric potence slowly withers away...~
Hitchar      $N's muscles ripple as vampiric powers flow through $M...~
Hitvict      The strength of the Kindred flows through your veins...~
Hitroom      $N's muscles ripple as vampiric powers flow through $M...~
Affect       'l*24' 1 '1+(l/17)' 0
Minlevel     7
End

#SKILL
Name         knock~
Type         Spell
Flags        0
Minpos       8
Slot         234
Mana         10
Rounds       12
Code         spell_knock
Dammsg       ~
Wearoff      !Knock!~
Minlevel     32
End

#SKILL
Name         know alignment~
Type         Spell
Flags        0
Target       2
Minpos       7
Slot         58
Mana         9
Rounds       12
Code         spell_know_alignment
Dammsg       ~
Wearoff      !Know Alignment!~
Minlevel     5
End

#SKILL
Name         lethargy~
Type         Spell
Flags        0
Target       1
Minpos       8
Slot         109
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer so lethargic.~
Hitchar      $N is assailed by a magical lethargy.~
Hitvict      You are assailed by a magical lethargy.~
Hitroom      $N is assailed by a magical lethargy.~
Immchar      Your spell has no effect upon $N.~
Affect       'l*15' 2 '-2' 0
Minlevel     12
End

#SKILL
Name         lightning bolt~
Type         Spell
Flags        3
Target       1
Minpos       7
Slot         30
Mana         15
Rounds       12
Code         spell_lightning_bolt
Dammsg       lightning bolt~
Wearoff      !Lightning Bolt!~
Minlevel     9
End

#SKILL
Name         lightning breath~
Type         Spell
Flags        3
Target       1
Minpos       7
Slot         204
Rounds       4
Code         spell_lightning_breath
Dammsg       blast of lightning~
Wearoff      !Lightning Breath!~
Minlevel     42
End

#SKILL
Name         locate object~
Type         Spell
Flags        0
Minpos       8
Slot         31
Mana         40
Rounds       18
Code         spell_locate_object
Dammsg       ~
Wearoff      !Locate Object!~
Minlevel     6
End

#SKILL
Name         magic missile~
Type         Spell
Flags        4
Target       1
Minpos       7
Slot         32
Mana         7
Rounds       6
Code         spell_magic_missile
Dammsg       magic missile~
Wearoff      !Magic Missile!~
Minlevel     1
End

#SKILL
Name         magnetic thrust~
Type         Spell
Flags        907
Target       1
Minpos       7
Slot         311
Mana         15
Rounds       8
Code         spell_magnetic_thrust
Dammsg       Magnetic Thrust~
Wearoff      !WEAROFF!~
Minlevel     51
End

#SKILL
Name         mass invis~
Type         Spell
Flags        16777216
Target       2
Minpos       8
Slot         69
Mana         20
Rounds       24
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer invisible.~
Hitvict      You fade from existence.~
Hitroom      $N fades from existence.~
Affect       'l*11' 26 'mass invis' 2
Minlevel     15
End

#SKILL
Name         midas touch~
Type         Spell
Flags        1552
Target       4
Minpos       7
Mana         30
Rounds       20
Code         spell_midas_touch
Dammsg       !MIDAS_TOUCH!~
Wearoff      !MIDAS_TOUCH!~
Minlevel     51
End

#SKILL
Name         mist walk~
Type         Spell
Flags        0
Minpos       8
Slot         290
Mana         60
Rounds       12
Code         spell_mist_walk
Dammsg       ~
Wearoff      !Mist Walk!~
Minlevel     35
End

#SKILL
Name         necromantic touch~
Type         Spell
Flags        12845455
Target       1
Minpos       7
Slot         114
Mana         25
Rounds       12
Code         spell_smaug
Dammsg       necromantic touch~
Hitchar      You drain $N's life essence.~
Hitvict      Your life energies are stolen by $n!~
Hitroom      $n drains the life essence from $N!~
Dice         150d2~
Affect       '' 1013 '2d75' 0
Minlevel     40
End

#SKILL
Name         nostrum~
Type         Spell
Flags        0
Target       3
Minpos       7
Slot         297
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      !Nostrum!~
Hitvict      A sense of revival rushes through your body.~
Affect       '' 13 '100' 0
Minlevel     29
End

#SKILL
Name         pass door~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         74
Mana         50
Rounds       12
Code         spell_pass_door
Dammsg       ~
Wearoff      You feel solid again.~
Minlevel     16
End

#SKILL
Name         plant pass~
Type         Spell
Flags        0
Minpos       8
Slot         291
Mana         60
Rounds       12
Code         spell_plant_pass
Dammsg       ~
Wearoff      !Plant Pass!~
Minlevel     35
End

#SKILL
Name         poison~
Type         Spell
Flags        268435456
Target       1
Minpos       8
Slot         33
Mana         10
Rounds       20
Code         spell_poison
Dammsg       poison~
Wearoff      You feel less sick.~
Minlevel     6
End

#SKILL
Name         polymorph~
Type         Spell
Flags        0
Minpos       8
Slot         294
Mana         60
Rounds       12
Code         spell_polymorph
Dammsg       ~
Wearoff      !Polymorph!~
Minlevel     51
End

#SKILL
Name         portal~
Type         Spell
Flags        0
Minpos       8
Slot         220
Mana         70
Rounds       25
Code         spell_portal
Dammsg       ~
Wearoff      !Portal!~
Minlevel     21
End

#SKILL
Name         possess~
Type         Spell
Flags        0
Minpos       8
Slot         232
Mana         120
Rounds       12
Code         spell_possess
Dammsg       possess~
Wearoff      You return to your body.~
Minlevel     51
End

#SKILL
Name         protection~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         34
Mana         5
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You feel less protected from evil.~
Hitvict      You are blessed with a protection from evil.~
Hitroom      $N is blessed with a protection from evil.~
Affect       'l*10' 26 'protection' 8192
Minlevel     6
End

#SKILL
Name         psionic blast~
Type         Spell
Flags        399
Target       1
Minpos       6
Slot         515
Mana         30
Rounds       24
Code         spell_smaug
Dammsg       psionic blast~
Hitchar      Your psionic blast rivits $N.~
Hitvict      $n's psionic blast rivits you.~
Misschar     Your psionic blast dissolves before it can reach $N.~
Missvict     $n's psionic blast dissolves before it can hit you.~
Dice         150d2~
Minlevel     51
End

#SKILL
Name         quantum spike~
Type         Spell
Flags        908
Target       1
Minpos       7
Slot         314
Mana         15
Rounds       8
Code         spell_quantum_spike
Dammsg       Quantum Spike~
Wearoff      !WEAROFF!~
Minlevel     51
End

#SKILL
Name         razorbait~
Type         Spell
Flags        0
Target       1
Minpos       7
Slot         211
Mana         45
Rounds       14
Code         spell_smaug
Dammsg       ~
Wearoff      You are no longer so frightened of stabbing weapons.~
Hitchar      You place a fear of stabbing weapons in $N's mind...~
Hitvict      You suddenly grow weary of stabbing weapons...~
Hitroom      $N flinches as someone brandishes a stabbing weapon.~
Immchar      $N shrugs off the fear you try to plant in his mind.~
Affect       'l*23' 29 '32' 0
Minlevel     18
End

#SKILL
Name         recharge~
Type         Spell
Flags        0
Target       4
Minpos       8
Slot         229
Mana         100
Rounds       24
Code         spell_recharge
Dammsg       ~
Wearoff      !Recharge!~
Minlevel     33
End

#SKILL
Name         refresh~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         81
Mana         12
Rounds       18
Code         spell_smaug
Dammsg       refresh~
Wearoff      !Refresh!~
Hitchar      You allow blooming vitality to flow from you to $N.~
Hitvict      Blooming vitality flows through you.~
Affect       '' 14 'l' 0
Minlevel     3
End

#SKILL
Name         remove curse~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         35
Mana         5
Rounds       12
Code         spell_remove_curse
Dammsg       ~
Wearoff      !Remove Curse!~
Minlevel     12
End

#SKILL
Name         remove invis~
Type         Spell
Flags        0
Minpos       8
Slot         230
Mana         10
Rounds       12
Code         spell_remove_invis
Dammsg       ~
Wearoff      !Remove Invis!~
Minlevel     5
End

#SKILL
Name         remove trap~
Type         Spell
Flags        0
Minpos       8
Slot         87
Mana         35
Rounds       12
Code         spell_remove_trap
Dammsg       ~
Wearoff      !Remove trap!~
Minlevel     15
End

#SKILL
Name         resilience~
Type         Spell
Flags        12582912
Target       2
Minpos       8
Slot         106
Mana         47
Rounds       13
Code         spell_smaug
Dammsg       ~
Wearoff      You no longer feel resilient.~
Hitchar      You bless $N with a holy resilience.~
Hitvict      You feel resilient.~
Hitroom      $n grows resilient from a powerful spell.~
Affect       'l*23' 27 '512' 0
Minlevel     40
End

#SKILL
Name         restoration~
Type         Spell
Flags        29360128
Minpos       7
Slot         113
Mana         80
Rounds       20
Code         spell_smaug
Dammsg       ~
Hitvict      A warm feeling flows through you.~
Hitroom      A warm feeling flows through $N.~
Participants 2
Components   V@43~
Affect       '' 13 '125' 0
Minlevel     30
End

#SKILL
Name         restore mana~
Type         Spell
Flags        0
Target       2
Minpos       7
Slot         84
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      !Restore Mana!~
Hitvict      A surge of mana spreads throughout your being.~
Affect       '' 12 'l+2d10' 0
Minlevel     51
End

#SKILL
Name         rotting bones~
Type         Spell
Flags        34703
Target       1
Minpos       8
Saves        1
Slot         503
Mana         130
Rounds       12
Code         spell_smaug
Dammsg       rotting spell~
Hitchar      You cause deterioration in $N's bones.~
Hitvict      Your bones are weakened as you slump in pain.~
Hitroom      $N slumps in pain from the touch of $n!~
Misschar     Your touch misses $n.~
Missvict     $N's touch just misses you!~
Missroom     In an attempt to kill $n, $N misses.~
Dice         4d50~
Affect       '100' 2 '-2' 1024
Minlevel     51
End

#SKILL
Name         sagacity~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         228
Mana         12
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Furrowing your brow, you sense the weight of wisdom leave you.~
Hitchar      $N grows serious as wisdom takes root within $M.~
Hitvict      The wisdom of your elders blossoms within you.~
Hitroom      $N grows serious as wisdom takes root within $M.~
Affect       'l*24' 4 '1+(l/17)' 0
Minlevel     12
End

#SKILL
Name         sanctuary~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         36
Mana         75
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The luminous aura about your body fades away.~
Hitchar      A luminous aura spreads slowly over $N's body.~
Hitvict      A luminous aura spreads slowly over your body.~
Hitroom      A luminous aura spreads slowly over $N's body.~
Affect       '(l*4)+30' 26 'sanctuary' 128
Minlevel     13
End

#SKILL
Name         scorching surge~
Type         Spell
Flags        1
Target       1
Minpos       7
Slot         296
Mana         25
Rounds       12
Code         spell_scorching_surge
Dammsg       scorching surge~
Wearoff      !Scorching Surge!~
Minlevel     28
End

#SKILL
Name         scry~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         91
Mana         20
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your clairvoyance slowly disintegrates...~
Hitchar      $N's eyes glaze over as $E endures a vision...~
Hitvict      You receive a revelatory vision...~
Hitroom      $N's eyes glaze over as $E endures a vision...~
Affect       'l*23' 26 'scry' 16777216
Minlevel     15
End

#SKILL
Name         shadowform~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         225
Mana         110
Rounds       20
Code         spell_smaug
Dammsg       ~
Wearoff      The shadows surrounding your form dissipate...~
Hitvict      You dematerialize to shadow form.~
Hitroom      Swirling masses of shadows rise to consume $N.~
Affect       'l*10' 27 '8192' 0
Minlevel     47
End

#SKILL
Name         shield~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         67
Mana         12
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      Your force shield shimmers then fades away.~
Hitchar      A force shield of shimmering blue surrounds $N.~
Hitvict      A force shield of shimmering blue surrounds you.~
Hitroom      A force shield of shimmering blue surrounds $N.~
Affect       'l*24' 17 '-20' 0
Minlevel     13
End

#SKILL
Name         shocking grasp~
Type         Spell
Flags        3
Target       1
Minpos       7
Slot         51
Mana         15
Rounds       12
Code         spell_shocking_grasp
Dammsg       shocking grasp~
Wearoff      !Shocking Grasp!~
Minlevel     7
End

#SKILL
Name         shockshield~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         89
Mana         95
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      The torrents of cascading energy suddenly fade away.~
Hitvict      Torrents of cascading energy form around you.~
Hitroom      Torrents of cascading energy form around $N.~
Affect       '(l*3)+14' 26 'shockshield' 67108864
Minlevel     35
End

#SKILL
Name         sleep~
Type         Spell
Flags        268435456
Minpos       8
Slot         38
Mana         15
Rounds       12
Code         spell_sleep
Dammsg       ~
Wearoff      You feel less tired.~
Minlevel     12
End

#SKILL
Name         slink~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         205
Mana         12
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You suddenly feel less coordinated...~
Hitchar      $N suddenly appears more agile...~
Hitvict      You suddenly feel more nimble...~
Hitroom      $N suddenly appears more agile...~
Affect       'l*24' 2 '1+(l/17)' 0
Minlevel     9
End

#SKILL
Name         soften~
Type         Spell
Flags        1049535
Target       1
Minpos       7
Saves        5
Slot         509
Mana         50
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      You feel youself become solid again.~
Hitchar      You see your opponent turn mushy.~
Hitvict      You feel youself turn mushy.~
Affect       '200' 19 '-2' 0
Affect       '200' 18 '-2' 0
Minlevel     51
End

#SKILL
Name         solar flight~
Type         Spell
Flags        0
Minpos       8
Slot         293
Mana         60
Rounds       12
Code         spell_solar_flight
Dammsg       ~
Wearoff      !Solar flight!~
Minlevel     39
End

#SKILL
Name         sonic resonance~
Type         Spell
Flags        908
Target       1
Minpos       7
Slot         309
Mana         15
Rounds       8
Code         spell_sonic_resonance
Dammsg       Sonic Resonance~
Wearoff      !WEAROFF!~
Minlevel     51
End

#SKILL
Name         spectral furor~
Type         Spell
Flags        908
Target       1
Minpos       7
Slot         306
Mana         15
Rounds       8
Code         spell_spectral_furor
Dammsg       Spectral Furor~
Wearoff      !WEAROFF!~
Minlevel     51
End

#SKILL
Name         spiral blast~
Type         Spell
Flags        0
Minpos       7
Slot         295
Mana         35
Rounds       4
Code         spell_spiral_blast
Dammsg       spiral blast~
Wearoff      !Spiral Blast!~
Minlevel     46
End

#SKILL
Name         spirit armor~
Type         Spell
Flags        0
Target       3
Minpos       6
Slot         520
Mana         12
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your life essence dwindles from about you.~
Hitchar      A portion of your life essence forms a shield around you.~
Hitvict      A portion of your life essence forms a shield around you.~
Hitroom      $n forms a shield about $m with their life essence.~
Affect       'l*24' 24 '-3' 0
Affect       'l*24' 17 '-20' 0
Minlevel     51
End

#SKILL
Name         spiritual wrath~
Type         Spell
Flags        12616076
Minpos       7
Slot         115
Mana         120
Rounds       24
Code         spell_smaug
Dammsg       spiritual wrath~
Dice         44*W~
Participants 3
Components   V@43~
Affect       '6' 26 'blindness' 1
Minlevel     48
End

#SKILL
Name         stone skin~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         66
Mana         12
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      Your skin feels soft again.~
Hitvict      Your skin hardens to a malleable stone.~
Hitroom      $N's skin hardens to a malleable stone.~
Affect       'l*23' 17 '-40' 0
Minlevel     17
End

#SKILL
Name         suffocate~
Type         Spell
Flags        262144
Target       1
Minpos       7
Saves        5
Slot         522
Mana         25
Rounds       12
Code         spell_smaug
Dammsg       ~
Hitchar      You steal $N's breath!~
Hitvict      $n has stolen your breath!~
Dice         1d75~
Affect       'l*10' 18 '-4' 0
Affect       'l*10' 17 '10' 0
Minlevel     51
End

#SKILL
Name         sulfurous spray~
Type         Spell
Flags        909
Target       1
Minpos       7
Slot         308
Mana         15
Rounds       8
Code         spell_sulfurous_spray
Dammsg       Sulfurous spray~
Wearoff      !WEAROFF!~
Minlevel     51
End

#SKILL
Name         summon~
Type         Spell
Flags        0
Minpos       8
Slot         40
Mana         50
Rounds       12
Code         spell_summon
Dammsg       ~
Wearoff      !Summon!~
Minlevel     8
End

#SKILL
Name         swordbait~
Type         Spell
Flags        0
Target       1
Minpos       7
Slot         209
Mana         55
Rounds       25
Code         spell_smaug
Dammsg       ~
Wearoff      Your fear of slashing weapons dissipates.~
Hitchar      You place a fear of slashing weapons in $N's mind...~
Hitvict      A fear of slashing weapons occupies your thoughts.~
Hitroom      $N flinches as someone brandishes a slashing weapon.~
Immchar      $N shrugs off the fear you try to plant in his mind.~
Affect       'l*23' 29 '64' 0
Minlevel     23
End

#SKILL
Name         teleport~
Type         Spell
Flags        0
Target       3
Minpos       7
Slot         2
Mana         35
Rounds       12
Code         spell_teleport
Dammsg       ~
Wearoff      !Teleport!~
Minlevel     8
End

#SKILL
Name         transport~
Type         Spell
Flags        0
Minpos       8
Slot         219
Mana         70
Rounds       15
Code         spell_transport
Dammsg       ~
Wearoff      !Transport!~
Minlevel     17
End

#SKILL
Name         trollish vigor~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         206
Mana         16
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your vigor subsides, leaving you more charismatic.~
Hitchar      $N's face contorts with a bestial vigor...~
Hitvict      You sense a bestial vigor consume you...~
Hitroom      $N's face contorts with a bestial vigor...~
Affect       'l*24' 5 '1+(l/17)' 0
Affect       'l*24' 25 '-1' 0
Minlevel     6
End

#SKILL
Name         true sight~
Type         Spell
Flags        0
Target       3
Minpos       8
Slot         235
Mana         70
Rounds       12
Code         spell_smaug
Dammsg       ~
Wearoff      Your vision descends to the material plane.~
Hitvict      Your vision is elevated to the highest plane.~
Hitroom      $N's eyes begin to glow a soft white.~
Affect       'l-10' 26 'truesight' 4194304
Minlevel     38
End

#SKILL
Name         unluck~
Type         Spell
Flags        0
Target       1
Minpos       7
Slot         521
Mana         15
Rounds       12
Code         spell_smaug
Dammsg       ~
Hitchar      You cause a negative patter in the random forces surrounding $N~
Hitvict      $n causes a negative pattern in the random forces surrounding you.~
Hitroom      $n caused a negative pattern in the random forces surrounding $N.~
Affect       'l*24' 31 '-3' 0
Minlevel     51
End

#SKILL
Name         unravel defense~
Type         Spell
Flags        12582912
Target       1
Minpos       7
Slot         110
Mana         70
Rounds       15
Code         spell_smaug
Dammsg       ~
Wearoff      Your intricate defenses are restored to their original quality.~
Hitchar      $N's eyes widen in fear as $S defenses are unravelled.~
Hitvict      Your defenses are unravelled before your very eyes.~
Hitroom      $N's eyes widen in fear as $S defenses are unravelled.~
Immchar      Your spell has no effect upon $N.~
Affect       '(l*3)+25' 29 '1048576' 0
Affect       '(l*3)+25' 29 '8192' 0
Minlevel     33
End

#SKILL
Name         uplift~
Type         Spell
Flags        67174400
Minpos       8
Mana         50
Rounds       16
Code         spell_smaug
Dammsg       ~
Hitchar      You reach across the planes and aid $N...~
Hitvict      A mystical hand appears from nowhere and aids you...~
Hitroom      A mystical hand appears from nowhere and aids $N...~
Misschar     A barrier in the planes prevents you from reaching them.~
Affect       '' 13 '20' 0
Minlevel     37
End

#SKILL
Name         valiance~
Type         Spell
Flags        0
Target       2
Minpos       8
Slot         208
Mana         40
Rounds       18
Code         spell_smaug
Dammsg       ~
Wearoff      Your resistance to paralysis slowly fades away...~
Hitchar      $N is surrounded by an aura which protects $M from paralysis.~
Hitvict      A magical resistance to paralysis consumes you.~
Hitroom      $N is surrounded by an aura which protects $M from paralysis.~
Affect       'l*23' 27 '2097152' 0
Minlevel     14
End

#SKILL
Name         ventriloquate~
Type         Spell
Flags        0
Minpos       8
Slot         41
Mana         5
Rounds       12
Code         spell_ventriloquate
Dammsg       ~
Wearoff      !Ventriloquate!~
Minlevel     1
End

#SKILL
Name         weaken~
Type         Spell
Flags        0
Target       1
Minpos       7
Slot         68
Mana         20
Rounds       12
Code         spell_weaken
Dammsg       spell~
Wearoff      You feel stronger.~
Minlevel     2
End

#SKILL
Name         winter mist~
Type         Spell
Flags        0
Target       1
Minpos       7
Slot         214
Mana         65
Rounds       8
Code         spell_smaug
Dammsg       ~
Wearoff      The magical chilling mist about you subsides.~
Hitchar      You erect a chilling mist about $N...~
Hitvict      A magical chilling mist flurries about you...~
Hitroom      A magical chilling mist flurries about $N...~
Immchar      The chilling mist dissipates before it can reach $N.~
Affect       'l*23' 29 '2' 0
Minlevel     26
End

#SKILL
Name         word of recall~
Type         Spell
Flags        0
Target       3
Minpos       5
Slot         42
Mana         5
Rounds       12
Code         spell_word_of_recall
Dammsg       ~
Wearoff      !Word of Recall!~
Minlevel     12
End

#SKILL
Name         aid~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Code         do_aid
Dammsg       ~
Wearoff      !Aid!~
Minlevel     4
End

#SKILL
Name         backstab~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Code         do_backstab
Dammsg       backstab~
Wearoff      !Backstab!~
Minlevel     1
End

#SKILL
Name         bash~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         do_bash
Dammsg       bash~
Wearoff      !Bash!~
Minlevel     30
End

#SKILL
Name         berserk~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       4
Code         do_berserk
Dammsg       ~
Wearoff      ???~
Minlevel     51
End

#SKILL
Name         bite~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         spell_null
Dammsg       bite~
Wearoff      !Bite!~
Minlevel     51
End

#SKILL
Name         brew~
Type         Skill
Flags        0
Target       4
Minpos       8
Rounds       12
Code         do_brew
Dammsg       ~
Wearoff      !Brew!~
Minlevel     25
End

#SKILL
Name         circle~
Type         Skill
Flags        0
Minpos       7
Rounds       8
Code         do_circle
Dammsg       circle~
Wearoff      !Circle!~
Minlevel     25
End

#SKILL
Name         claw~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         spell_null
Dammsg       slash~
Wearoff      !claw!~
Minlevel     51
End

#SKILL
Name         climb~
Type         Skill
Flags        0
Target       1
Minpos       8
Rounds       10
Code         do_climb
Dammsg       climb~
Wearoff      !climb!~
Minlevel     1
End

#SKILL
Name         detrap~
Type         Skill
Flags        0
Minpos       6
Rounds       24
Code         do_detrap
Dammsg       ~
Wearoff      !Detrap!~
Minlevel     16
End

#SKILL
Name         dig~
Type         Skill
Flags        0
Minpos       8
Rounds       20
Code         do_dig
Dammsg       ~
Minlevel     2
End

#SKILL
Name         disarm~
Type         Skill
Flags        0
Minpos       7
Rounds       24
Code         do_disarm
Dammsg       ~
Wearoff      !Disarm!~
Minlevel     10
End

#SKILL
Name         discern~
Type         Skill
Flags        0
Target       3
Minpos       5
Rounds       24
Code         spell_smaug
Dammsg       ~
Hitvict      You focus your senses to discern the unseen...~
Hitroom      $N lowers $s head and chants a brief mantra.~
Affect       'l*5' 26 'detect_hidden' 32
Minlevel     51
End

#SKILL
Name         dodge~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Dodge!~
Minlevel     1
End

#SKILL
Name         dominate~
Type         Skill
Flags        524288
Target       1
Minpos       8
Mana         5
Rounds       12
Code         spell_charm_person
Dammsg       ~
Minlevel     51
End

#SKILL
Name         doorbash~
Type         Skill
Flags        0
Minpos       8
Rounds       24
Code         do_bashdoor
Dammsg       bashdoor~
Wearoff      !Bash Door!~
Minlevel     8
End

#SKILL
Name         dual wield~
Type         Skill
Flags        0
Minpos       8
Code         spell_null
Dammsg       ~
Wearoff      !Dual Wield!~
Minlevel     10
End

#SKILL
Name         enhanced damage~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Enhanced Damage!~
Minlevel     1
End

#SKILL
Name         feed~
Type         Skill
Flags        0
Minpos       7
Rounds       10
Code         do_feed
Dammsg       bite~
Wearoff      !Feed!~
Minlevel     3
End

#SKILL
Name         fifth attack~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Fifth Attack!~
Minlevel     38
End

#SKILL
Name         fourth attack~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Fourth Attack!~
Minlevel     25
End

#SKILL
Name         gouge~
Type         Skill
Flags        0
Minpos       7
Rounds       10
Code         do_gouge
Dammsg       gouge~
Wearoff      !Gouge!~
Minlevel     20
End

#SKILL
Name         grip~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Grip!~
Minlevel     25
End

#SKILL
Name         hide~
Type         Skill
Flags        0
Target       3
Minpos       5
Rounds       12
Code         do_hide
Dammsg       ~
Wearoff      You are no longer hidden.~
Hitvict      You attempt to hide.~
Misschar     You attempt to hide.~
Affect       'l*23' 26 'hide' 65536
Minlevel     1
End

#SKILL
Name         hitall~
Type         Skill
Flags        0
Minpos       8
Rounds       12
Code         do_hitall
Dammsg       hit~
Wearoff      !HitAll!~
Minlevel     51
End

#SKILL
Name         kick~
Type         Skill
Flags        0
Target       1
Minpos       7
Rounds       8
Code         do_kick
Dammsg       kick~
Wearoff      !Kick!~
Minlevel     1
End

#SKILL
Name         limber~
Type         Skill
Flags        0
Target       3
Minpos       8
Rounds       20
Code         spell_smaug
Dammsg       ~
Affect       'l*10' 2 '2+(l/17)' 0
Minlevel     51
End

#SKILL
Name         meditate~
Type         Skill
Flags        12582912
Target       3
Minpos       5
Rounds       25
Code         spell_smaug
Dammsg       ~
Hitvict      You meditate peacefully, collecting mana from the cosmos.~
Missvict     You spend several minutes in deep concentration, but fail to collect any mana.~
Affect       '' 12 '22' 0
Minlevel     6
End

#SKILL
Name         mount~
Type         Skill
Flags        0
Minpos       8
Rounds       10
Code         do_mount
Dammsg       ~
Wearoff      !Search!~
Minlevel     2
End

#SKILL
Name         parry~
Type         Skill
Flags        0
Minpos       7
Code         spell_null
Dammsg       ~
Wearoff      !Parry!~
Minlevel     1
End

#SKILL
Name         peek~
Type         Skill
Flags        0
Minpos       8
Code         spell_null
Dammsg       ~
